timestamp,ACC_0,ACC_1,ACC_2,GYRO_0,GYRO_1,GYRO_2,MAG_0,MAG_1,MAG_2,label,stroke_count
0,-9.293798537091181,-0.006842254717633778,2.439911837904482,-1.229527552062426,0.8141031393564577,-1.6225999238263773,12.379561770989026,-7.836704945851443,-16.425397359317316,0,0.0
33333333,-9.123565724637082,0.7983705615707575,1.5262656477292837,-1.0212043480108264,-0.21105083674900932,-2.1007371220112177,11.682602223463272,-1.1008786723191797,-13.023448226765355,0,0.0
66666666,-9.13190635302328,1.039964172513955,1.1145383728371723,-1.2712726140152812,0.9558911081191352,-1.710244545207735,11.918029521746963,-7.573987688783988,-12.017544415169722,0,0.0
100000000,-10.631046010715238,1.501269419486392,0.417799764274563,-0.11527815577377498,0.21141882520466201,-1.2169144657501154,13.476678997175542,-6.358056314378668,-9.931363850282523,0,0.0
133333333,-9.053071511106252,1.5462390811809201,1.4194949344403673,-0.2651354864988098,0.19181701978929025,-1.9089480036956294,11.98418535674077,-10.821091614008143,-14.547529512765157,0,0.0
166666666,-10.155877145944961,0.81868590630009,1.158400778455116,-0.8473069639476106,0.5716955410915887,-1.2866362255257668,13.997366809622342,-8.518055624009852,-15.168333590125858,0,0.0
200000000,-9.67510628856333,1.1285455012221957,2.6116656089633468,-0.6796993519020023,-0.15455566542085292,-1.8032437684542137,10.57565727192424,-8.918398623114431,-13.745731272734522,0,0.0
233333333,-8.64510914646085,-0.5012817290463573,1.620948888385223,0.13199460362695015,0.6224370491225606,-1.3293311362425073,12.646487949806025,-8.352015520476094,-12.948474877922058,0,0.0
266666666,-9.696074000918003,0.28298892958453015,0.7218580268536943,-0.6412893691772017,0.8523676714273478,-1.9651905111024548,14.14240792661073,-5.998647924584195,-13.36352510440069,0,0.0
300000000,-9.349702492590993,0.37740046474819156,2.0329278043304253,-0.6842027143279519,0.578449478485213,-1.1400461743322845,11.778405936125608,-4.184734171691551,-15.332207572780973,0,0.0
333333333,-8.878802418437674,1.0975152321928086,1.834555032271362,-0.6990084703174428,0.9441357599386611,-1.2614873322412146,15.735425753078866,-9.866103309414402,-11.89552064764069,0,0.0
366666666,-10.145797541389785,-0.18538517183728265,2.380359377181696,0.11747402038982524,0.5510348897037198,-1.7797154700081281,14.287961031486425,-6.214848360109766,-18.332939697116263,0,0.0
400000000,-9.509875733308103,0.11220377977222162,0.8644203559153316,-1.4221238047137066,0.32169602303815453,-1.633276398889376,13.199245679394279,-3.7580850596380744,-12.655616678222835,0,0.0
433333333,-9.954102938868408,0.571896463124186,0.7566885856983357,-0.8938134154908639,0.7052792414560909,-0.832871295098096,10.700938014582766,-3.568594554909791,-14.973421984562206,0,0.0
466666666,-8.773504161071228,-0.2716024849717691,0.9658518233330768,-0.8059100974277433,0.38226672338501366,-1.7684338546388956,12.764644605628392,-8.68429610619249,-13.272185494118665,0,0.0
500000000,-11.445652055762382,1.103063650325418,1.6151891270695624,-0.9710628858940946,-0.20466665436588155,-1.5617849605602598,11.795087958710543,-9.15201424642969,-14.109839702788694,0,0.0
533333333,-10.323388370116028,-0.592371447475296,1.091758074998024,-1.1301438305795366,1.0616205907301333,-0.8791844610390255,13.586693220900496,-9.670925306071716,-13.833552418588681,0,0.0
566666666,-10.280706141914067,1.2686004105327804,1.8569674129598366,-1.0262339244682601,0.30883992879508904,-1.3319575008018387,12.371753644114564,-7.193519315524469,-14.827792944255645,0,0.0
600000000,-9.427565269615986,1.9166570968074952,2.2490469933846073,-0.9832093270228792,0.40966741529254735,-1.321835213784964,11.82779817656758,-7.654700778348984,-14.703416141156616,0,0.0
633333333,-9.974458904703617,1.775137790301606,0.38870245187831565,-1.307387303755089,0.13980998334516387,-1.8741563237097885,12.362802410504667,-5.967250669433616,-10.062638726393535,0,0.0
666666666,-7.4633823641211725,-0.5613978969614971,1.7350577920092722,-1.7529154482309424,0.3200287933829752,-2.0023347500161646,12.933101935433163,-4.856624525976536,-14.59877183554518,0,0.0
700000000,-9.589473598929771,3.534098615430726,0.982639895596813,-0.47706590619534267,0.4552970194457694,-1.9177759496481332,12.204826151213929,-3.7901695279222354,-13.129090385659218,0,0.0
