timestamp,ACC_0,ACC_1,ACC_2,GYRO_0,GYRO_1,GYRO_2,MAG_0,MAG_1,MAG_2,label,stroke_count
0,-8.004322545071439,-0.012614621693978756,1.6497253267196927,-0.5375560376563379,0.4818477369986624,-1.8197706685254902,11.95010662853349,-3.8903092584928567,-17.12720366962307,0,0.0
33333333,-10.211855649586653,2.112026684837954,1.0252872082011644,-0.6485777924572409,0.13025343276364792,-2.0878370169142393,12.57276406933432,-4.904230701814795,-15.187334038972269,0,0.0
66666666,-9.549274003476219,-0.6623672404972875,1.7656132729874865,-1.386789768207674,0.34126821442954125,-1.5921544816321802,13.253502892884292,-5.972408484908926,-12.284151625931353,0,0.0
100000000,-9.900413866843092,1.7931589505126193,1.7049884621580376,-0.9545234642753493,-0.017368995089679207,-1.958167049093464,15.346709642937734,-5.179131216155684,-14.803027507001877,0,0.0
133333333,-11.200358506522782,0.9993619625630287,1.1475019052603674,-1.2419714325808076,0.4311567403986154,-1.096045732982645,13.628522436591188,-7.995462403716622,-12.305235849837104,0,0.0
166666666,-9.51495406156109,0.3910612254126763,0.7309415960951532,-0.9868295396438885,0.3930529491163229,-1.652137203145821,14.240834730529802,-6.796199086967578,-11.04521164265742,0,0.0
200000000,-10.497995114697288,-1.5316619154701403,1.0729103907433182,-1.2107174630186952,0.3757136768405071,-2.0302374669991203,12.551760882572777,-6.067849876847369,-14.964710434641963,0,0.0
233333333,-9.560172496272385,1.4639265499702971,1.0098443723087442,-1.6452581752070223,0.3146050807730632,-1.9794391894930778,15.196461873375712,-4.673609598475935,-15.706790919557257,0,0.0
266666666,-9.833031193352076,1.175834633912666,1.5489214889306018,-1.1275916174406646,1.188309023720977,-1.393535534342342,11.761674329124217,-6.71546611408375,-13.145387273241472,0,0.0
300000000,-12.642185496386292,1.1262013329143785,-0.3027435236932985,-1.4128069526506801,0.1383974002384387,-1.5484047373692278,13.195002375873328,-6.837245190010786,-13.295805388885238,0,0.0
333333333,-11.133444725787744,1.3592452872193852,0.18379032328585554,-0.966703004017754,0.620520483729043,-1.6249361363062313,14.683053891094232,-7.881235625219405,-13.842344889637374,0,0.0
